,inventory,period_begin,state_code,county_name
568,[1111.0521],2020-02-03,PA,Armstrong County
569,[1090.3368],2020-02-10,PA,Armstrong County
570,[1082.989],2020-02-17,PA,Armstrong County
571,[1067.622],2020-02-24,PA,Armstrong County
572,[-21.481398],2019-12-02,ME,Aroostook County
573,[1165.1948],2019-12-09,ME,Aroostook County
574,[1064.5371],2019-12-16,ME,Aroostook County
575,[1289.2435],2019-12-23,ME,Aroostook County
576,[1125.6069],2019-12-30,ME,Aroostook County
577,[1193.357],2020-01-06,ME,Aroostook County
578,[1126.2325],2020-01-13,ME,Aroostook County
579,[1144.9497],2020-01-20,ME,Aroostook County
580,[1111.3088],2020-01-27,ME,Aroostook County
581,[1111.0521],2020-02-03,ME,Aroostook County
582,[1090.3368],2020-02-10,ME,Aroostook County
583,[1082.989],2020-02-17,ME,Aroostook County
584,[1067.622],2020-02-24,ME,Aroostook County
585,[1602.4896],2019-12-02,LA,Ascension Parish
586,[2083.3281],2019-12-09,LA,Ascension Parish
587,[2312.9243],2019-12-16,LA,Ascension Parish
588,[2714.9138],2019-12-23,LA,Ascension Parish
589,[3294.5366],2019-12-30,LA,Ascension Parish
590,[3504.7778],2020-01-06,LA,Ascension Parish
591,[3621.9883],2020-01-13,LA,Ascension Parish
592,[3712.9956],2020-01-20,LA,Ascension Parish
593,[3792.8093],2020-01-27,LA,Ascension Parish
594,[3865.9973],2020-02-03,LA,Ascension Parish
595,[3934.2974],2020-02-10,LA,Ascension Parish
596,[3998.4346],2020-02-17,LA,Ascension Parish
597,[4058.6694],2020-02-24,LA,Ascension Parish
598,[-21.481398],2019-12-02,NC,Ashe County
599,[1165.1948],2019-12-09,NC,Ashe County
600,[1064.5371],2019-12-16,NC,Ashe County
601,[1289.2435],2019-12-23,NC,Ashe County
602,[1125.6069],2019-12-30,NC,Ashe County
603,[1193.357],2020-01-06,NC,Ashe County
604,[1126.2325],2020-01-13,NC,Ashe County
605,[1144.9497],2020-01-20,NC,Ashe County
606,[1111.3088],2020-01-27,NC,Ashe County
607,[1111.0521],2020-02-03,NC,Ashe County
608,[1090.3368],2020-02-10,NC,Ashe County
609,[1082.989],2020-02-17,NC,Ashe County
610,[1067.622],2020-02-24,NC,Ashe County
611,[-21.481398],2019-12-02,OH,Ashland County
612,[1165.1948],2019-12-09,OH,Ashland County
613,[1064.5371],2019-12-16,OH,Ashland County
614,[1289.2435],2019-12-23,OH,Ashland County
615,[1125.6069],2019-12-30,OH,Ashland County
616,[1193.357],2020-01-06,OH,Ashland County
617,[1126.2325],2020-01-13,OH,Ashland County
618,[1144.9497],2020-01-20,OH,Ashland County
619,[1111.3088],2020-01-27,OH,Ashland County
620,[1111.0521],2020-02-03,OH,Ashland County
621,[1090.3368],2020-02-10,OH,Ashland County
622,[1082.989],2020-02-17,OH,Ashland County
623,[1067.622],2020-02-24,OH,Ashland County
624,[36.42429],2019-12-02,WI,Ashland County
625,[23.544138],2019-12-02,WI,Ashland County
626,[36.589336],2019-12-09,WI,Ashland County
627,[39.740932],2019-12-09,WI,Ashland County
628,[42.15577],2019-12-16,WI,Ashland County
629,[44.730263],2019-12-16,WI,Ashland County
630,[47.615982],2019-12-23,WI,Ashland County
631,[50.87352],2019-12-23,WI,Ashland County
632,[54.556194],2019-12-30,WI,Ashland County
633,[58.721596],2019-12-30,WI,Ashland County
634,[63.434036],2020-01-06,WI,Ashland County
635,[68.76418],2020-01-06,WI,Ashland County
636,[74.79013],2020-01-13,WI,Ashland County
637,[81.59676],2020-01-13,WI,Ashland County
638,[89.27536],2020-01-20,WI,Ashland County
639,[97.92285],2020-01-20,WI,Ashland County
640,[107.640236],2020-01-27,WI,Ashland County
641,[118.531006],2020-01-27,WI,Ashland County
642,[130.69733],2020-02-03,WI,Ashland County
643,[144.23633],2020-02-03,WI,Ashland County
644,[159.23502],2020-02-10,WI,Ashland County
645,[175.76263],2020-02-10,WI,Ashland County
646,[193.8623],2020-02-17,WI,Ashland County
647,[213.54016],2020-02-17,WI,Ashland County
648,[234.75388],2020-02-24,WI,Ashland County
649,[257.39957],2020-02-24,WI,Ashland County
650,[75.62696],2019-12-02,OH,Ashtabula County
651,[97.13883],2019-12-09,OH,Ashtabula County
652,[119.88793],2019-12-16,OH,Ashtabula County
653,[123.19636],2019-12-23,OH,Ashtabula County
654,[125.44578],2019-12-30,OH,Ashtabula County
655,[127.675545],2020-01-06,OH,Ashtabula County
656,[130.02505],2020-01-13,OH,Ashtabula County
657,[132.52637],2020-01-20,OH,Ashtabula County
658,[135.19778],2020-01-27,OH,Ashtabula County
659,[138.05792],2020-02-03,OH,Ashtabula County
660,[141.12686],2020-02-10,OH,Ashtabula County
661,[144.42651],2020-02-17,OH,Ashtabula County
662,[147.9809],2020-02-24,OH,Ashtabula County
663,[1092.49],2020-01-20,WA,Asotin County
664,[1434.2039],2020-01-27,WA,Asotin County
665,[1533.7971],2020-02-03,WA,Asotin County
666,[1951.4662],2020-02-10,WA,Asotin County
667,[2089.1987],2020-02-17,WA,Asotin County
668,[2394.1377],2020-02-24,WA,Asotin County
669,[75.62696],2019-12-02,TX,Atascosa County
670,[97.13883],2019-12-09,TX,Atascosa County
671,[119.88793],2019-12-16,TX,Atascosa County
672,[123.19636],2019-12-23,TX,Atascosa County
673,[125.44578],2019-12-30,TX,Atascosa County
674,[127.675545],2020-01-06,TX,Atascosa County
675,[130.02505],2020-01-13,TX,Atascosa County
676,[132.52637],2020-01-20,TX,Atascosa County
677,[135.19778],2020-01-27,TX,Atascosa County
678,[138.05792],2020-02-03,TX,Atascosa County
679,[141.12686],2020-02-10,TX,Atascosa County
680,[144.42651],2020-02-17,TX,Atascosa County
681,[147.9809],2020-02-24,TX,Atascosa County
682,[1647.087],2019-12-02,OH,Athens County
683,[2120.9622],2019-12-09,OH,Athens County
684,[2367.3613],2019-12-16,OH,Athens County
685,[2780.5706],2019-12-23,OH,Athens County
686,[3364.1038],2019-12-30,OH,Athens County
687,[3574.619],2020-01-06,OH,Athens County
688,[3691.4194],2020-01-13,OH,Athens County
689,[3783.2588],2020-01-20,OH,Athens County
690,[3864.1729],2020-01-27,OH,Athens County
691,[3938.4263],2020-02-03,OH,Athens County
692,[4007.685],2020-02-10,OH,Athens County
693,[4072.6494],2020-02-17,OH,Athens County
694,[4133.5596],2020-02-24,OH,Athens County
695,[973.1426],2019-12-02,NJ,Atlantic County
696,[832.07117],2019-12-09,NJ,Atlantic County
697,[825.12695],2019-12-16,NJ,Atlantic County
698,[865.58136],2019-12-23,NJ,Atlantic County
699,[1687.5278],2019-12-30,NJ,Atlantic County
700,[1672.2422],2020-01-06,NJ,Atlantic County
701,[1872.8219],2020-01-13,NJ,Atlantic County
702,[1865.565],2020-01-20,NJ,Atlantic County
703,[1862.8451],2020-01-27,NJ,Atlantic County
704,[1844.7107],2020-02-03,NJ,Atlantic County
705,[1828.7291],2020-02-10,NJ,Atlantic County
706,[1812.0704],2020-02-17,NJ,Atlantic County
707,[1796.8348],2020-02-24,NJ,Atlantic County
708,[88.99621],2019-12-02,OK,Atoka County
709,[125.05649],2019-12-09,OK,Atoka County
710,[149.05963],2019-12-16,OK,Atoka County
711,[152.48727],2019-12-23,OK,Atoka County
712,[154.81775],2019-12-30,OK,Atoka County
713,[157.1076],2020-01-06,OK,Atoka County
714,[159.49127],2020-01-13,OK,Atoka County
715,[161.99625],2020-01-20,OK,Atoka County
716,[164.63681],2020-01-27,OK,Atoka County
717,[167.42639],2020-02-03,OK,Atoka County
718,[170.3793],2020-02-10,OK,Atoka County
719,[173.51114],2020-02-17,OK,Atoka County
720,[176.8389],2020-02-24,OK,Atoka County
721,[-21.481398],2019-12-02,IA,Audubon County
722,[1165.1948],2019-12-09,IA,Audubon County
723,[1064.5371],2019-12-16,IA,Audubon County
724,[1289.2435],2019-12-23,IA,Audubon County
725,[1125.6069],2019-12-30,IA,Audubon County
726,[1193.357],2020-01-06,IA,Audubon County
727,[1126.2325],2020-01-13,IA,Audubon County
728,[1144.9497],2020-01-20,IA,Audubon County
729,[1111.3088],2020-01-27,IA,Audubon County
730,[1111.0521],2020-02-03,IA,Audubon County
731,[1090.3368],2020-02-10,IA,Audubon County
732,[1082.989],2020-02-17,IA,Audubon County
733,[1067.622],2020-02-24,IA,Audubon County
734,[1092.4899],2019-12-02,TX,Austin County
735,[1434.2039],2019-12-09,TX,Austin County
736,[1533.7974],2019-12-16,TX,Austin County
737,[1951.4662],2019-12-23,TX,Austin County
738,[2089.1987],2019-12-30,TX,Austin County
739,[2394.1377],2020-01-06,TX,Austin County
740,[2409.8948],2020-01-13,TX,Austin County
741,[2439.1155],2020-01-20,TX,Austin County
742,[2464.2183],2020-01-27,TX,Austin County
743,[2489.1638],2020-02-03,TX,Austin County
744,[2512.91],2020-02-10,TX,Austin County
745,[2535.1567],2020-02-17,TX,Austin County
746,[2555.8494],2020-02-24,TX,Austin County
747,[1009.18396],2019-12-02,NC,Avery County
748,[949.3659],2019-12-16,NC,Avery County
749,[745.24646],2019-12-23,NC,Avery County
750,[866.2533],2019-12-30,NC,Avery County
751,[1688.7206],2020-01-06,NC,Avery County
752,[1716.1132],2020-01-13,NC,Avery County
753,[1824.9957],2020-01-20,NC,Avery County
754,[1907.2727],2020-01-27,NC,Avery County
755,[1892.3333],2020-02-03,NC,Avery County
756,[1881.8296],2020-02-10,NC,Avery County
757,[1866.9822],2020-02-17,NC,Avery County
758,[1853.7821],2020-02-24,NC,Avery County
759,[75.62696],2019-12-02,FL,Baker County
760,[97.13883],2019-12-09,FL,Baker County
761,[119.88793],2019-12-16,FL,Baker County
762,[123.19636],2019-12-23,FL,Baker County
763,[125.44578],2019-12-30,FL,Baker County
764,[127.675545],2020-01-06,FL,Baker County
765,[130.02505],2020-01-13,FL,Baker County
766,[132.52637],2020-01-20,FL,Baker County
767,[135.19778],2020-01-27,FL,Baker County
768,[138.05792],2020-02-03,FL,Baker County
769,[141.12686],2020-02-10,FL,Baker County
770,[144.42651],2020-02-17,FL,Baker County
771,[147.9809],2020-02-24,FL,Baker County
772,[973.1426],2019-12-02,OR,Baker County
773,[832.07117],2019-12-02,OR,Baker County
774,[825.12695],2019-12-09,OR,Baker County
775,[865.58136],2019-12-09,OR,Baker County
776,[1687.5278],2019-12-16,OR,Baker County
777,[1672.2422],2019-12-16,OR,Baker County
778,[1872.8219],2019-12-23,OR,Baker County
779,[1865.565],2019-12-23,OR,Baker County
780,[1862.8451],2019-12-30,OR,Baker County
781,[1844.7107],2019-12-30,OR,Baker County
782,[1828.7291],2020-01-06,OR,Baker County
783,[1812.0704],2020-01-06,OR,Baker County
784,[1796.8348],2020-01-13,OR,Baker County
785,[1783.102],2020-01-13,OR,Baker County
786,[1771.4244],2020-01-20,OR,Baker County
787,[1762.0549],2020-01-20,OR,Baker County
788,[1755.1914],2020-01-27,OR,Baker County
789,[1750.8934],2020-01-27,OR,Baker County
790,[1749.116],2020-02-03,OR,Baker County
791,[1749.7202],2020-02-03,OR,Baker County
792,[1752.502],2020-02-10,OR,Baker County
793,[1757.2114],2020-02-10,OR,Baker County
794,[1763.573],2020-02-17,OR,Baker County
795,[1771.2968],2020-02-17,OR,Baker County
796,[1780.0883],2020-02-24,OR,Baker County
797,[1789.6556],2020-02-24,OR,Baker County
798,[-10.209499],2019-12-02,GA,Baldwin County
799,[1147.5385],2019-12-09,GA,Baldwin County
800,[1104.1011],2019-12-16,GA,Baldwin County
801,[1275.5757],2019-12-23,GA,Baldwin County
802,[1146.3202],2019-12-30,GA,Baldwin County
803,[1195.36],2020-01-06,GA,Baldwin County
804,[1141.0312],2020-01-13,GA,Baldwin County
805,[1152.3486],2020-01-20,GA,Baldwin County
806,[1123.8348],2020-01-27,GA,Baldwin County
807,[1120.7891],2020-02-03,GA,Baldwin County
808,[1102.2504],2020-02-10,GA,Baldwin County
809,[1093.9498],2020-02-17,GA,Baldwin County
810,[1079.5785],2020-02-24,GA,Baldwin County
811,[2312.2842],2019-12-02,MD,Baltimore County
812,[4394.6846],2019-12-09,MD,Baltimore County
813,[4195.2437],2019-12-16,MD,Baltimore County
814,[4180.4927],2019-12-23,MD,Baltimore County
815,[4182.158],2019-12-30,MD,Baltimore County
816,[4182.05],2020-01-06,MD,Baltimore County
817,[4181.8755],2020-01-13,MD,Baltimore County
818,[4181.6904],2020-01-20,MD,Baltimore County
819,[4181.5034],2020-01-27,MD,Baltimore County
820,[4181.3174],2020-02-03,MD,Baltimore County
821,[4181.1313],2020-02-10,MD,Baltimore County
822,[4180.946],2020-02-17,MD,Baltimore County
823,[4180.7617],2020-02-24,MD,Baltimore County
824,[1009.18396],2019-12-02,SC,Bamberg County
825,[949.3659],2019-12-09,SC,Bamberg County
826,[745.24646],2019-12-16,SC,Bamberg County
827,[866.2533],2019-12-23,SC,Bamberg County
828,[1688.7206],2019-12-30,SC,Bamberg County
829,[1716.1132],2020-01-06,SC,Bamberg County
830,[1824.9957],2020-01-13,SC,Bamberg County
831,[1907.2727],2020-01-20,SC,Bamberg County
832,[1892.3333],2020-01-27,SC,Bamberg County
833,[1881.8296],2020-02-03,SC,Bamberg County
834,[1866.9822],2020-02-10,SC,Bamberg County
835,[1853.7821],2020-02-17,SC,Bamberg County
836,[1841.9917],2020-02-24,SC,Bamberg County
837,[1092.4899],2019-12-02,TX,Bandera County
838,[1434.2039],2019-12-09,TX,Bandera County
839,[1533.7974],2019-12-16,TX,Bandera County
840,[1951.4662],2019-12-23,TX,Bandera County
841,[2089.1987],2019-12-30,TX,Bandera County
842,[2394.1377],2020-01-06,TX,Bandera County
843,[2409.8948],2020-01-13,TX,Bandera County
844,[2439.1155],2020-01-20,TX,Bandera County
845,[2464.2183],2020-01-27,TX,Bandera County
846,[2489.1638],2020-02-03,TX,Bandera County
847,[2512.91],2020-02-10,TX,Bandera County
848,[2535.1567],2020-02-17,TX,Bandera County
849,[2555.8494],2020-02-24,TX,Bandera County
850,[-21.481398],2019-12-02,GA,Banks County
851,[1165.1948],2019-12-02,GA,Banks County
852,[1064.5371],2019-12-09,GA,Banks County
853,[1289.2435],2019-12-09,GA,Banks County
854,[1125.6069],2019-12-16,GA,Banks County
855,[1193.357],2019-12-16,GA,Banks County
856,[1126.2325],2019-12-23,GA,Banks County
857,[1144.9497],2019-12-23,GA,Banks County
858,[1111.3088],2019-12-30,GA,Banks County
859,[1111.0521],2019-12-30,GA,Banks County
860,[1090.3368],2020-01-06,GA,Banks County
861,[1082.989],2020-01-06,GA,Banks County
862,[1067.622],2020-01-13,GA,Banks County
863,[1057.7235],2020-01-13,GA,Banks County
864,[1044.73],2020-01-20,GA,Banks County
865,[1034.0338],2020-01-20,GA,Banks County
866,[1022.2067],2020-01-27,GA,Banks County
867,[1011.39417],2020-01-27,GA,Banks County
868,[1000.2333],2020-02-03,GA,Banks County
869,[989.56537],2020-02-03,GA,Banks County
870,[978.8557],2020-02-10,GA,Banks County
871,[968.4254],2020-02-10,GA,Banks County
872,[958.0683],2020-02-17,GA,Banks County
873,[947.9009],2020-02-17,GA,Banks County
874,[937.844],2020-02-24,GA,Banks County
875,[927.93634],2020-02-24,GA,Banks County
876,[2312.2842],2019-12-02,MA,Barnstable County
877,[4394.6846],2019-12-09,MA,Barnstable County
878,[4195.2437],2019-12-16,MA,Barnstable County
879,[4180.4927],2019-12-23,MA,Barnstable County
880,[4182.158],2019-12-30,MA,Barnstable County
881,[4182.05],2020-01-06,MA,Barnstable County
882,[4181.8755],2020-01-13,MA,Barnstable County
883,[4181.6904],2020-01-20,MA,Barnstable County
884,[4181.5034],2020-01-27,MA,Barnstable County
885,[4181.3174],2020-02-03,MA,Barnstable County
886,[4181.1313],2020-02-10,MA,Barnstable County
887,[4180.946],2020-02-17,MA,Barnstable County
888,[4180.7617],2020-02-24,MA,Barnstable County
889,[88.99621],2019-12-02,SC,Barnwell County
890,[125.05649],2019-12-09,SC,Barnwell County
891,[149.05963],2019-12-16,SC,Barnwell County
892,[152.48727],2019-12-23,SC,Barnwell County
893,[154.81775],2019-12-30,SC,Barnwell County
894,[157.1076],2020-01-06,SC,Barnwell County
895,[159.49127],2020-01-13,SC,Barnwell County
896,[36.42429],2019-12-02,WI,Barron County
897,[23.544138],2019-12-09,WI,Barron County
898,[36.589336],2019-12-16,WI,Barron County
899,[39.740932],2019-12-23,WI,Barron County
900,[42.15577],2019-12-30,WI,Barron County
901,[44.730263],2020-01-06,WI,Barron County
902,[47.615982],2020-01-13,WI,Barron County
903,[50.87352],2020-01-20,WI,Barron County
904,[54.556194],2020-01-27,WI,Barron County
905,[58.721596],2020-02-03,WI,Barron County
906,[63.434036],2020-02-10,WI,Barron County
907,[68.76418],2020-02-17,WI,Barron County
908,[74.79013],2020-02-24,WI,Barron County
909,[1593.2721],2019-12-02,GA,Barrow County
910,[2156.0505],2019-12-09,GA,Barrow County
911,[1416.7324],2019-12-16,GA,Barrow County
912,[1479.882],2019-12-23,GA,Barrow County
913,[1945.1266],2019-12-30,GA,Barrow County
914,[2309.7808],2020-01-06,GA,Barrow County
915,[3344.504],2020-01-13,GA,Barrow County
916,[3728.6707],2020-01-20,GA,Barrow County
917,[3922.8516],2020-01-27,GA,Barrow County
918,[4056.0786],2020-02-03,GA,Barrow County
919,[4135.2456],2020-02-10,GA,Barrow County
920,[4176.6255],2020-02-17,GA,Barrow County
921,[4196.9185],2020-02-24,GA,Barrow County
922,[199.20813],2019-12-02,MI,Barry County
923,[209.25726],2019-12-09,MI,Barry County
924,[242.764],2019-12-16,MI,Barry County
925,[242.89697],2019-12-23,MI,Barry County
926,[240.27747],2019-12-30,MI,Barry County
927,[237.43628],2020-01-06,MI,Barry County
928,[234.65625],2020-01-13,MI,Barry County
929,[231.98407],2020-01-20,MI,Barry County
930,[229.43674],2020-01-27,MI,Barry County
931,[227.0281],2020-02-03,MI,Barry County
932,[224.77258],2020-02-10,MI,Barry County
933,[222.68549],2020-02-17,MI,Barry County
934,[220.78326],2020-02-24,MI,Barry County
935,[1351.1356],2019-12-02,IN,Bartholomew County
936,[1797.0818],2019-12-09,IN,Bartholomew County
937,[1832.5828],2019-12-16,IN,Bartholomew County
938,[2098.9734],2019-12-23,IN,Bartholomew County
939,[2593.135],2019-12-30,IN,Bartholomew County
940,[2897.0718],2020-01-06,IN,Bartholomew County
941,[3047.6038],2020-01-13,IN,Bartholomew County
942,[3145.0767],2020-01-20,IN,Bartholomew County
943,[3227.346],2020-01-27,IN,Bartholomew County
944,[3304.6855],2020-02-03,IN,Bartholomew County
945,[3379.592],2020-02-10,IN,Bartholomew County
946,[3452.567],2020-02-17,IN,Bartholomew County
947,[3523.5034],2020-02-24,IN,Bartholomew County
948,[973.1426],2019-12-02,GA,Bartow County
949,[832.07117],2019-12-09,GA,Bartow County
950,[825.12695],2019-12-16,GA,Bartow County
951,[865.58136],2019-12-23,GA,Bartow County
952,[1687.5278],2019-12-30,GA,Bartow County
953,[1672.2422],2020-01-06,GA,Bartow County
954,[1872.8219],2020-01-13,GA,Bartow County
955,[1865.565],2020-01-20,GA,Bartow County
956,[1862.8451],2020-01-27,GA,Bartow County
957,[1844.7107],2020-02-03,GA,Bartow County
958,[1828.7291],2020-02-10,GA,Bartow County
959,[1812.0704],2020-02-17,GA,Bartow County
960,[1796.8348],2020-02-24,GA,Bartow County
961,[973.1426],2019-12-02,TX,Bastrop County
962,[832.07117],2019-12-02,TX,Bastrop County
963,[825.12695],2019-12-09,TX,Bastrop County
964,[865.58136],2019-12-09,TX,Bastrop County
965,[1687.5278],2019-12-16,TX,Bastrop County
966,[1672.2422],2019-12-16,TX,Bastrop County
967,[1872.8219],2019-12-23,TX,Bastrop County
968,[1865.565],2019-12-23,TX,Bastrop County
969,[1862.8451],2019-12-30,TX,Bastrop County
970,[1844.7107],2019-12-30,TX,Bastrop County
971,[1828.7291],2020-01-06,TX,Bastrop County
972,[1812.0704],2020-01-06,TX,Bastrop County
973,[1796.8348],2020-01-13,TX,Bastrop County
974,[1783.102],2020-01-13,TX,Bastrop County
975,[1771.4244],2020-01-20,TX,Bastrop County
976,[1762.0549],2020-01-20,TX,Bastrop County
977,[1755.1914],2020-01-27,TX,Bastrop County
978,[1750.8934],2020-01-27,TX,Bastrop County
979,[1749.116],2020-02-03,TX,Bastrop County
980,[1749.7202],2020-02-03,TX,Bastrop County
981,[1752.502],2020-02-10,TX,Bastrop County
982,[1757.2114],2020-02-10,TX,Bastrop County
983,[1763.573],2020-02-17,TX,Bastrop County
984,[1771.2968],2020-02-17,TX,Bastrop County
985,[1780.0883],2020-02-24,TX,Bastrop County
986,[1789.6556],2020-02-24,TX,Bastrop County
987,[-21.481398],2019-12-02,MO,Bates County
988,[1165.1948],2019-12-02,MO,Bates County
989,[1064.5371],2019-12-09,MO,Bates County
990,[1289.2435],2019-12-09,MO,Bates County
991,[1125.6069],2019-12-16,MO,Bates County
992,[1193.357],2019-12-16,MO,Bates County
993,[1126.2325],2019-12-23,MO,Bates County
994,[1144.9497],2019-12-23,MO,Bates County
995,[1111.3088],2019-12-30,MO,Bates County
996,[1111.0521],2019-12-30,MO,Bates County
997,[1090.3368],2020-01-06,MO,Bates County
998,[1082.989],2020-01-06,MO,Bates County
999,[1067.622],2020-01-13,MO,Bates County
1000,[1057.7235],2020-01-13,MO,Bates County
1001,[1044.73],2020-01-20,MO,Bates County
1002,[1034.0338],2020-01-20,MO,Bates County
1003,[1022.2067],2020-01-27,MO,Bates County
1004,[1011.39417],2020-01-27,MO,Bates County
1005,[1000.2333],2020-02-03,MO,Bates County
1006,[989.56537],2020-02-03,MO,Bates County
1007,[978.8557],2020-02-10,MO,Bates County
